source_split,source_image,source_label,canonical_image,canonical_label,raw_box_count,mapped_box_count,dropped_box_count,image_sha256,transfer_action
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1265.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1265.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1265.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1265.txt,5,1,4,cc9e5ad6b901183c842064cf7c742f52a19e9651c618c72f003501c926208d75,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1266.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1266.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1266.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1266.txt,6,1,5,66d9190bfd643d7c517a74fdfb85c95ab5ea67c31c8cc8515343bcc70b671e9f,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1267.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1267.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1267.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1267.txt,8,1,7,1fc1837f3acb4e27163f7f0ffa432cc29bcc0c514fbcda0dc6c49a255d23273d,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1268.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1268.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1268.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1268.txt,6,1,5,527897a185f1d16aebeb55f382ae4c3238fbf5cf6626423e9d47116659300091,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1269.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1269.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1269.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1269.txt,13,3,10,529251765a3ef304219985ef3d126ac4e3694503081e5a5a7118146c0876a3a0,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image127.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image127.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image127.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image127.txt,15,9,6,1391762e4cf9ddab568a9c4d1763c2f19667c369d6b2ef3543a27126162f12d2,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1271.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1271.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1271.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1271.txt,6,1,5,09c0c319d1c9e0bdda80f2802855f0289a6765c06df9477d5930ff469c4c9e23,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1272.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1272.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1272.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1272.txt,6,1,5,ac26041f36d046cdb44e820bab8cc4854356180ee22dd92f7fc015f4426f9ade,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1274.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1274.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1274.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1274.txt,18,3,15,ccf406989e0df7e089d08581efe8aab5daff3be5e46776b2e22eeb5a0ba3e127,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1275.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1275.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1275.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1275.txt,20,3,17,3375bd97c33c4ab10eeca8553d866ff718d1f7d92806def3d4f1257cae3b47c8,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1277.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1277.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1277.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1277.txt,8,1,7,cb98efe4fa2f5fb30f3c95713cb99091a682ef3a105e2e81eb3103fac02182cf,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1278.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1278.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1278.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1278.txt,10,2,8,23f164e7d206fe837dae4e318dc342830ce7c3f88ce6eaa71a8f6b2623c9651a,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1279.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1279.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1279.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1279.txt,8,2,6,fc430defb7188937447b301c59ac79eb04168c4669548e002e91c967f7b7a7e3,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image128.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image128.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image128.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image128.txt,37,37,0,cc66618ce357fe8173880c8e655f2278a22f37a79e1386671bffd091b9ac0da1,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1280.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1280.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1280.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1280.txt,16,3,13,0bcaa8fb47133f6fb0dce8d92b47256c1b98dacea6075134fc0f4f5f5c9d679b,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1281.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1281.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1281.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1281.txt,6,1,5,52de2f52bb8a6bf68a76a9fda92cf7821eb135b6542e4ecf6d87cf202cfa139a,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1282.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1282.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1282.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1282.txt,6,1,5,2e8d2f552c5aefde998b1791b2c161416795a41e5c5c6152ded206b880893b1f,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1283.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1283.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1283.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1283.txt,5,1,4,4adb773f6b3825271ef47df2a61f02c51536a49ba16b8eb41cef6a78e6df4075,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1284.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1284.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1284.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1284.txt,10,2,8,178b6f9ee754bcf75672b7fa305abdc19e8656e3ae6876387f1f1a5f29ebf6f7,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1285.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1285.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1285.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1285.txt,17,3,14,d4630fc0a8fd5c7e3b07013062a7270b9736d2817df91508769ce4ca98599687,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1286.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1286.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1286.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1286.txt,5,1,4,a04759cedeff635fae68218d1341911df78d339a5659e236947fdb96ffc4ad02,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1287.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1287.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1287.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1287.txt,6,1,5,ce9b622db9d7db8b123ee184b56dd3c7b211ff3becfa9c9bc282b7db398d703c,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1288.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1288.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1288.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1288.txt,11,2,9,ac34ee24acdeffa822abdf34991fd32b58cbb41b3e1bd048a984a47cf0b23482,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1289.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1289.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1289.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1289.txt,21,5,16,e2c0642421918d4f95d4ba537add70aad2b6abe8d78d8e3bbbcffbe29d4b0ced,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image129.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image129.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image129.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image129.txt,29,12,17,6deca24e110bd5da79f9ee2c704be991d0e490a4a0a8317e981f32993c4e074e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1291.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1291.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1291.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1291.txt,6,1,5,25f6b10b218f2576bca1552b777cd1af1234bc64128e19e4cb2c02a032443ab3,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1294.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1294.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1294.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1294.txt,11,2,9,c1c032da7a25e11234bfb4f88dad474328a9a67505773dbcd2dfb1f3181a5915,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1295.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1295.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1295.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1295.txt,5,1,4,aa09018d77d2824d84179a1a2151200fb3f21d581a3612546248acebd01c677e,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1296.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1296.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1296.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1296.txt,21,3,18,7d532994a788314ede22077d9cfc0946743f4ef1f27eb730c3c4cdbe22e598cb,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1297.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1297.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1297.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1297.txt,23,3,20,8abbf208c64baccd9f2cb63f58397f60b5bf7620b6dfbc7c88c0ee84aee65aac,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1298.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1298.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1298.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1298.txt,5,1,4,6217a270daac217221b28782a9c5c32df0b53651d35a7eedf98599a5a7b0f366,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1299.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1299.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1299.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1299.txt,5,2,3,c5d4922e128ac9ff0b04d9e7d0a26baf618d968ab588750b4063c854257ce8ab,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image13.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image13.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image13.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image13.txt,3,3,0,9459c36ca17fadd3e93078833c3cd230a3903231c4ff8d418e52b2d45dac6f55,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1300.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1300.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1300.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1300.txt,6,1,5,24e7eb74d5a707c2981c271478a69f6015cd696549b79082d2141d46a3228eab,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1302.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1302.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1302.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1302.txt,14,2,12,e2e664d88b9d452b4a42b4a075eb598fa18897f2f27fc48bf66ade7e2b29c5fe,hardlink
train,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/train/image1303.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/train/image1303.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/train__image1303.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/train__image1303.txt,4,1,3,dd830bfe48c67ec66a5138ac1e711dcbfc279a7c949f0365bfab232ad1268aba,hardlink
